clock,bono_net.if.in[ens160],bono_net.if.out[ens160],"bono_proc.num[,,run]",bono_proc.num[],bono_system.cpu.intr,"bono_system.cpu.load[percpu,avg1]","bono_system.cpu.load[percpu,avg15]","bono_system.cpu.load[percpu,avg5]",bono_system.cpu.switches,"bono_system.cpu.util[,idle]","bono_system.cpu.util[,interrupt]","bono_system.cpu.util[,iowait]","bono_system.cpu.util[,nice]","bono_system.cpu.util[,softirq]","bono_system.cpu.util[,steal]","bono_system.cpu.util[,system]","bono_system.cpu.util[,user]","bono_system.swap.size[,free]","bono_system.swap.size[,pfree]","bono_system.swap.size[,total]","bono_vfs.fs.inode[/,pfree]","bono_vfs.fs.inode[/boot,pfree]","bono_vfs.fs.inode[/var/lib/docker/aufs,pfree]","bono_vfs.fs.inode[/var/lib/kubelet,pfree]","bono_vfs.fs.inode[/var/lib/rancher/volumes,pfree]","bono_vfs.fs.size[/,pfree]","bono_vfs.fs.size[/,total]","bono_vfs.fs.size[/,used]","bono_vfs.fs.size[/boot,free]","bono_vfs.fs.size[/boot,pfree]","bono_vfs.fs.size[/boot,total]","bono_vfs.fs.size[/boot,used]","bono_vfs.fs.size[/var/lib/docker/aufs,pfree]","bono_vfs.fs.size[/var/lib/docker/aufs,total]","bono_vfs.fs.size[/var/lib/docker/aufs,used]","bono_vfs.fs.size[/var/lib/kubelet,free]","bono_vfs.fs.size[/var/lib/kubelet,pfree]","bono_vfs.fs.size[/var/lib/kubelet,total]","bono_vfs.fs.size[/var/lib/kubelet,used]","bono_vfs.fs.size[/var/lib/rancher/volumes,free]","bono_vfs.fs.size[/var/lib/rancher/volumes,pfree]","bono_vfs.fs.size[/var/lib/rancher/volumes,total]","bono_vfs.fs.size[/var/lib/rancher/volumes,used]",bono_vm.memory.size[available],bono_vm.memory.size[total],homestead_net.if.in[ens160],homestead_net.if.out[ens160],"homestead_proc.num[,,run]",homestead_proc.num[],homestead_system.cpu.intr,"homestead_system.cpu.load[percpu,avg1]","homestead_system.cpu.load[percpu,avg15]","homestead_system.cpu.load[percpu,avg5]",homestead_system.cpu.switches,"homestead_system.cpu.util[,idle]","homestead_system.cpu.util[,interrupt]","homestead_system.cpu.util[,iowait]","homestead_system.cpu.util[,nice]","homestead_system.cpu.util[,softirq]","homestead_system.cpu.util[,steal]","homestead_system.cpu.util[,system]","homestead_system.cpu.util[,user]","homestead_system.swap.size[,free]","homestead_system.swap.size[,pfree]","homestead_system.swap.size[,total]","homestead_vfs.fs.inode[/,pfree]","homestead_vfs.fs.inode[/boot,pfree]","homestead_vfs.fs.inode[/var/lib/docker/aufs,pfree]","homestead_vfs.fs.inode[/var/lib/kubelet,pfree]","homestead_vfs.fs.inode[/var/lib/rancher/volumes,pfree]","homestead_vfs.fs.size[/,pfree]","homestead_vfs.fs.size[/,total]","homestead_vfs.fs.size[/,used]","homestead_vfs.fs.size[/boot,free]","homestead_vfs.fs.size[/boot,pfree]","homestead_vfs.fs.size[/boot,total]","homestead_vfs.fs.size[/boot,used]","homestead_vfs.fs.size[/var/lib/docker/aufs,pfree]","homestead_vfs.fs.size[/var/lib/docker/aufs,total]","homestead_vfs.fs.size[/var/lib/docker/aufs,used]","homestead_vfs.fs.size[/var/lib/kubelet,free]","homestead_vfs.fs.size[/var/lib/kubelet,pfree]","homestead_vfs.fs.size[/var/lib/kubelet,total]","homestead_vfs.fs.size[/var/lib/kubelet,used]","homestead_vfs.fs.size[/var/lib/rancher/volumes,free]","homestead_vfs.fs.size[/var/lib/rancher/volumes,pfree]","homestead_vfs.fs.size[/var/lib/rancher/volumes,total]","homestead_vfs.fs.size[/var/lib/rancher/volumes,used]",homestead_vm.memory.size[available],homestead_vm.memory.size[total],sprout_net.if.in[ens160],sprout_net.if.out[ens160],"sprout_proc.num[,,run]",sprout_proc.num[],sprout_system.cpu.intr,"sprout_system.cpu.load[percpu,avg1]","sprout_system.cpu.load[percpu,avg15]","sprout_system.cpu.load[percpu,avg5]",sprout_system.cpu.switches,"sprout_system.cpu.util[,idle]","sprout_system.cpu.util[,interrupt]","sprout_system.cpu.util[,iowait]","sprout_system.cpu.util[,nice]","sprout_system.cpu.util[,softirq]","sprout_system.cpu.util[,steal]","sprout_system.cpu.util[,system]","sprout_system.cpu.util[,user]","sprout_system.swap.size[,free]","sprout_system.swap.size[,pfree]","sprout_system.swap.size[,total]","sprout_vfs.fs.inode[/,pfree]","sprout_vfs.fs.inode[/boot,pfree]","sprout_vfs.fs.inode[/var/lib/docker/aufs,pfree]","sprout_vfs.fs.inode[/var/lib/kubelet,pfree]","sprout_vfs.fs.inode[/var/lib/rancher/volumes,pfree]","sprout_vfs.fs.size[/,pfree]","sprout_vfs.fs.size[/,total]","sprout_vfs.fs.size[/,used]","sprout_vfs.fs.size[/boot,free]","sprout_vfs.fs.size[/boot,pfree]","sprout_vfs.fs.size[/boot,total]","sprout_vfs.fs.size[/boot,used]","sprout_vfs.fs.size[/var/lib/docker/aufs,pfree]","sprout_vfs.fs.size[/var/lib/docker/aufs,total]","sprout_vfs.fs.size[/var/lib/docker/aufs,used]","sprout_vfs.fs.size[/var/lib/kubelet,free]","sprout_vfs.fs.size[/var/lib/kubelet,pfree]","sprout_vfs.fs.size[/var/lib/kubelet,total]","sprout_vfs.fs.size[/var/lib/kubelet,used]","sprout_vfs.fs.size[/var/lib/rancher/volumes,free]","sprout_vfs.fs.size[/var/lib/rancher/volumes,pfree]","sprout_vfs.fs.size[/var/lib/rancher/volumes,total]","sprout_vfs.fs.size[/var/lib/rancher/volumes,used]",sprout_vm.memory.size[available],sprout_vm.memory.size[total],bono_normal,bono_cpu,bono_mem,bono_io,homestead_normal,homestead_cpu,homestead_mem,homestead_io,sprout_normal,sprout_cpu,sprout_mem,sprout_io
1527321987,172792,82864,2,205,847,0.0600,4.4200,1.3300,2208,96.0804,0.0000,0.4355,0.0000,0.2849,0.0000,1.4415,1.5913,4294963200,100.0000,4294963200,95.4818,99.7583,95.4818,95.4818,95.4818,90.2426,79680208896,7377477632,408983552,87.2071,494512128,59996160,90.2426,79680208896,7377485824,68231524352,90.2426,79680208896,7377485824,68231524352,90.2426,79680208896,7377485824,7665922048,8371621888,5266408,4442312,3,240,3404,3.1500,10.1600,15.8600,5861,0.0000,0.0000,0.0000,0.0000,7.0667,0.0000,5.8490,87.1188,4294963200,100.0000,4294963200,95.5975,99.7583,95.5975,95.5975,95.5975,90.8637,79680208896,6907883520,408983552,87.2071,494512128,59996160,90.8639,79680208896,6907715584,68701126656,90.8637,79680208896,6907879424,68701204480,90.8638,79680208896,6907805696,7541178368,8371621888,25469304,27718744,3,215,5515,5.6700,17.6900,11.4100,9981,19.1999,0.0000,0.0684,0.0000,23.3493,0.0000,9.9265,47.5051,4294963200,100.0000,4294963200,95.5952,99.7583,95.5952,95.5952,95.5952,91.0087,79680208896,6798258176,408983552,87.2071,494512128,59996160,91.0087,79680208896,6798266368,68810764288,91.0087,79680208896,6798245888,68810780672,91.0087,79680208896,6798229504,7352315904,8371621888,1,0,0,0,1,0,0,0,1,0,0,0
1527321992,162840,87176,4,205,953,0.0600,4.3900,1.3100,2710,95.9960,0.0000,0.5695,0.0000,0.2681,0.0000,1.4578,1.6415,4294963200,100.0000,4294963200,95.4818,99.7583,95.4818,95.4818,95.4818,90.2426,79680208896,7377485824,408983552,87.2071,494512128,59996160,90.2426,79680208896,7377494016,68231516160,90.2426,79680208896,7377494016,68231516160,90.2426,79680208896,7377494016,7665803264,8371621888,5330312,4446536,3,240,3361,2.9800,10.1100,15.6100,5971,0.0000,0.0000,0.0000,0.0000,7.1488,0.0000,5.8833,87.0355,4294963200,100.0000,4294963200,95.5975,99.7583,95.5975,95.5975,95.5975,90.8631,79680208896,6908293120,408983552,87.2071,494512128,59996160,90.8635,79680208896,6908043264,68700811264,90.8633,79680208896,6908194816,68700889088,90.8634,79680208896,6908121088,7540846592,8371621888,25471808,27486232,3,215,5631,5.6700,17.6000,11.2500,10373,19.3659,0.0000,0.0685,0.0000,23.3853,0.0000,9.8837,47.3657,4294963200,100.0000,4294963200,95.5952,99.7583,95.5952,95.5952,95.5952,91.0086,79680208896,6798307328,408983552,87.2071,494512128,59996160,91.0086,79680208896,6798336000,68810715136,91.0086,79680208896,6798295040,68810731520,91.0086,79680208896,6798278656,7352426496,8371621888,1,0,0,0,1,0,0,0,1,0,0,0
1527321997,179640,108344,2,205,833,0.0500,4.3700,1.2800,2428,95.9967,0.0000,0.5695,0.0000,0.2847,0.0000,1.4740,1.6583,4294963200,100.0000,4294963200,95.4818,99.7583,95.4818,95.4818,95.4818,90.2426,79680208896,7377502208,408983552,87.2071,494512128,59996160,90.2426,79680208896,7377510400,68231499776,90.2426,79680208896,7377510400,68231499776,90.2426,79680208896,7377510400,7665819648,8371621888,5202376,4432680,3,240,3370,2.8200,10.0600,15.3700,5897,0.0000,0.0000,0.0000,0.0000,7.1655,0.0000,5.9000,86.8667,4294963200,100.0000,4294963200,95.5975,99.7583,95.5975,95.5975,95.5975,90.8626,79680208896,6908682240,408983552,87.2071,494512128,59996160,90.8629,79680208896,6908444672,68700405760,90.8627,79680208896,6908604416,68700491776,90.8628,79680208896,6908518400,7540776960,8371621888,25300296,27847432,2,215,5458,5.3800,17.5200,11.0800,9841,19.5779,0.0000,0.0687,0.0000,23.3385,0.0000,9.8833,47.2103,4294963200,100.0000,4294963200,95.5952,99.7583,95.5952,95.5952,95.5952,91.0085,79680208896,6798368768,408983552,87.2071,494512128,59996160,91.0085,79680208896,6798389248,68810653696,91.0085,79680208896,6798356480,68810661888,91.0085,79680208896,6798344192,7350964224,8371621888,1,0,0,0,1,0,0,0,1,0,0,0
1527322002,153632,81280,2,205,896,0.0500,4.3500,1.2600,2615,95.9283,0.0000,0.7035,0.0000,0.2680,0.0000,1.5078,1.6248,4294963200,100.0000,4294963200,95.4818,99.7583,95.4818,95.4818,95.4818,90.2426,79680208896,7377510400,408983552,87.2071,494512128,59996160,90.2426,79680208896,7377510400,68231491584,90.2425,79680208896,7377518592,68231491584,90.2426,79680208896,7377518592,7665827840,8371621888,5306616,4411864,3,244,3297,2.6700,10.0100,15.1300,6138,0.0000,0.0000,0.0000,0.0000,7.2000,0.0000,5.8000,87.0022,4294963200,100.0000,4294963200,95.5975,99.7583,95.5975,95.5975,95.5975,90.8621,79680208896,6909071360,408983552,87.2071,494512128,59996160,90.8624,79680208896,6908833792,68700012544,90.8622,79680208896,6908997632,68700098560,90.8623,79680208896,6908911616,7540293632,8371621888,25586784,27592792,2,215,5502,5.0300,17.4300,10.9300,10266,19.7628,0.0000,0.0687,0.0000,23.5779,0.0000,9.8763,46.8557,4294963200,100.0000,4294963200,95.5952,99.7583,95.5952,95.5952,95.5952,91.0084,79680208896,6798434304,408983552,87.2071,494512128,59996160,91.0084,79680208896,6798454784,68810592256,91.0085,79680208896,6798417920,68810604544,91.0085,79680208896,6798405632,7350689792,8371621888,1,0,0,0,1,0,0,0,1,0,0,0
1527322007,169888,80176,2,205,877,0.0400,4.3200,1.2400,2506,95.8138,0.0000,0.7369,0.0000,0.2679,0.0000,1.5245,1.6580,4294963200,100.0000,4294963200,95.4818,99.7583,95.4818,95.4818,95.4818,90.2425,79680208896,7377518592,408983552,87.2071,494512128,59996160,90.2425,79680208896,7377534976,68231475200,90.2425,79680208896,7377534976,68231475200,90.2425,79680208896,7377534976,7665717248,8371621888,5145208,4396472,3,240,3400,2.5400,9.9600,14.8900,5913,0.0000,0.0000,0.0000,0.0167,7.1464,0.0000,5.9157,86.9188,4294963200,100.0000,4294963200,95.5975,99.7583,95.5975,95.5975,95.5975,90.8616,79680208896,6909456384,408983552,87.2071,494512128,59996160,90.8619,79680208896,6909222912,68699623424,90.8617,79680208896,6909386752,68699701248,90.8618,79680208896,6909308928,7540330496,8371621888,25413480,27578936,3,215,5435,4.4800,17.3500,10.7600,10034,19.5373,0.0000,0.0687,0.0000,23.7515,0.0000,9.8265,46.6506,4294963200,100.0000,4294963200,95.5952,99.7583,95.5952,95.5952,95.5952,91.0084,79680208896,6798483456,408983552,87.2071,494512128,59996160,91.0083,79680208896,6798512128,68810534912,91.0084,79680208896,6798475264,68810547200,91.0084,79680208896,6798462976,7350808576,8371621888,1,0,0,0,1,0,0,0,1,0,0,0
1527322012,147904,114280,2,205,923,0.0400,4.3000,1.2200,2685,95.8606,0.0000,0.7035,0.0000,0.2346,0.0000,1.5743,1.6415,4294963200,100.0000,4294963200,95.4818,99.7583,95.4818,95.4818,95.4818,90.2425,79680208896,7377534976,408983552,87.2071,494512128,59996160,90.2425,79680208896,7377534976,68231462912,90.2425,79680208896,7377547264,68231475200,90.2425,79680208896,7377534976,7665852416,8371621888,5327496,4445048,3,239,3314,2.4100,9.9100,14.6600,6075,0.0000,0.0000,0.0000,0.0167,7.2476,0.0000,5.9333,86.7855,4294963200,100.0000,4294963200,95.5975,99.7583,95.5975,95.5975,95.5975,90.8611,79680208896,6909857792,408983552,87.2071,494512128,59996160,90.8614,79680208896,6909620224,68699226112,90.8612,79680208896,6909784064,68699312128,90.8613,79680208896,6909698048,7540224000,8371621888,25489632,27779592,3,215,5428,4.2800,17.2600,10.6200,10165,19.5440,0.0000,0.0856,0.0000,23.9664,0.0000,9.7741,46.6769,4294963200,100.0000,4294963200,95.5952,99.7583,95.5952,95.5952,95.5952,91.0083,79680208896,6798548992,408983552,87.2071,494512128,59996160,91.0082,79680208896,6798581760,68810469376,91.0083,79680208896,6798540800,68810489856,91.0083,79680208896,6798520320,7350923264,8371621888,1,0,0,0,1,0,0,0,1,0,0,0
1527322017,167736,79480,2,205,900,0.0400,4.2800,1.2000,2434,95.8452,0.0000,0.7038,0.0000,0.2345,0.0000,1.5748,1.6253,4294963200,100.0000,4294963200,95.4818,99.7583,95.4818,95.4818,95.4818,90.2425,79680208896,7377547264,408983552,87.2071,494512128,59996160,90.2425,79680208896,7377555456,68231454720,90.2425,79680208896,7377555456,68231454720,90.2425,79680208896,7377555456,7665737728,8371621888,5277360,4441088,3,239,3429,2.3000,9.8600,14.4300,5953,0.0000,0.0000,0.0000,0.0167,7.3975,0.0000,5.9667,86.6522,4294963200,100.0000,4294963200,95.5975,99.7583,95.5975,95.5975,95.5975,90.8606,79680208896,6910246912,408983552,87.2071,494512128,59996160,90.8609,79680208896,6910013440,68698832896,90.8606,79680208896,6910177280,68698910720,90.8607,79680208896,6910099456,7540469760,8371621888,25397568,27637856,2,215,5499,4.0200,17.1800,10.4600,9937,19.5682,0.0000,0.0857,0.0000,23.8471,0.0000,9.8749,46.4451,4294963200,100.0000,4294963200,95.5952,99.7583,95.5952,95.5952,95.5952,91.0082,79680208896,6798618624,408983552,87.2071,494512128,59996160,91.0082,79680208896,6798643200,68810407936,91.0082,79680208896,6798602240,68810416128,91.0082,79680208896,6798594048,7350906880,8371621888,1,0,0,0,1,0,0,0,1,0,0,0
1527322022,152488,77368,2,205,935,0.0300,4.2500,1.1800,3058,95.7447,0.0000,0.7206,0.0000,0.2179,0.0000,1.4753,1.6926,4294963200,100.0000,4294963200,95.4818,99.7583,95.4818,95.4818,95.4818,90.2425,79680208896,7377555456,408983552,87.2071,494512128,59996160,90.2425,79680208896,7377563648,68231446528,90.2425,79680208896,7377563648,68231446528,90.2425,79680208896,7377563648,7665680384,8371621888,5286024,4447800,3,239,3334,2.2000,9.8200,14.2100,5919,0.0000,0.0000,0.0000,0.0167,7.3654,0.0000,5.9647,86.6856,4294963200,100.0000,4294963200,95.5975,99.7583,95.5975,95.5975,95.5975,90.8600,79680208896,6910644224,408983552,87.2071,494512128,59996160,90.8603,79680208896,6910410752,68698439680,90.8601,79680208896,6910570496,68698517504,90.8602,79680208896,6910492672,7540092928,8371621888,25470136,27583240,2,215,5537,3.9400,17.0900,10.3300,10346,19.8112,0.0000,0.0858,0.0000,23.8422,0.0000,9.7703,46.6381,4294963200,100.0000,4294963200,95.5952,99.7583,95.5952,95.5952,95.5952,91.0081,79680208896,6798688256,408983552,87.2071,494512128,59996160,91.0081,79680208896,6798708736,68810334208,91.0081,79680208896,6798675968,68810354688,91.0081,79680208896,6798655488,7350898688,8371621888,1,0,0,0,1,0,0,0,1,0,0,0
1527322027,173440,575112,2,205,835,0.0300,4.2300,1.1600,2579,95.7956,0.0000,0.7538,0.0000,0.2177,0.0000,1.5075,1.7085,4294963200,100.0000,4294963200,95.4818,99.7583,95.4818,95.4818,95.4818,90.2425,79680208896,7377571840,408983552,87.2071,494512128,59996160,90.2425,79680208896,7377571840,68231438336,90.2425,79680208896,7377571840,68231438336,90.2425,79680208896,7377571840,7665762304,8371621888,5360104,5158760,3,239,3382,2.1000,9.7700,13.9900,5892,0.0000,0.0000,0.0000,0.0167,7.4988,0.0000,5.9833,86.4500,4294963200,100.0000,4294963200,95.5975,99.7583,95.5975,95.5975,95.5975,90.8596,79680208896,6910971904,408983552,87.2071,494512128,59996160,90.8598,79680208896,6910791680,68698038272,90.8596,79680208896,6910971904,68698124288,90.8597,79680208896,6910885888,7539978240,8371621888,25550584,28619416,2,215,5411,4.9800,17.0200,10.4400,9785,19.5917,0.0000,0.0858,0.0000,23.8161,0.0000,9.7716,46.4985,4294963200,100.0000,4294963200,95.5952,99.7583,95.5952,95.5952,95.5952,91.0080,79680208896,6798737408,408983552,87.2071,494512128,59996160,91.0080,79680208896,6798753792,68810280960,91.0080,79680208896,6798729216,68810293248,91.0081,79680208896,6798716928,7351144448,8371621888,1,0,0,0,1,0,0,0,1,0,0,0
1527322032,160960,84664,2,205,915,0.0300,4.2100,1.1400,2672,95.7119,0.0000,0.7875,0.0000,0.2178,0.0000,1.4913,1.7259,4294963200,100.0000,4294963200,95.4818,99.7583,95.4818,95.4818,95.4818,90.2425,79680208896,7377580032,408983552,87.2071,494512128,59996160,90.2425,79680208896,7377580032,68231430144,90.2425,79680208896,7377580032,68231430144,90.2425,79680208896,7377580032,7665770496,8371621888,5250792,4408224,3,239,3593,2.3300,9.7400,13.8400,6317,0.0000,0.0000,0.0000,0.0167,7.3809,0.0000,5.9657,86.5856,4294963200,100.0000,4294963200,95.5975,99.7583,95.5975,95.5975,95.5975,90.8591,79680208896,6911365120,408983552,87.2071,494512128,59996160,90.8594,79680208896,6911123456,68697722880,90.8592,79680208896,6911287296,68697808896,90.8593,79680208896,6911201280,7539777536,8371621888,25458368,27578776,3,215,5582,4.9800,17.0100,10.3200,10286,19.5398,0.0000,0.0859,0.0000,23.6345,0.0000,9.9897,46.5819,4294963200,100.0000,4294963200,95.5952,99.7583,95.5952,95.5952,95.5952,91.0080,79680208896,6798794752,408983552,87.2071,494512128,59996160,91.0079,79680208896,6798815232,68810227712,91.0080,79680208896,6798782464,68810244096,91.0080,79680208896,6798766080,7351177216,8371621888,1,0,0,0,1,0,0,0,1,0,0,0
1527322037,171744,82104,2,205,879,0.1100,4.1800,1.1400,2267,95.4614,0.0000,0.7871,0.0000,0.2177,0.0000,1.5410,1.7418,4294963200,100.0000,4294963200,95.4818,99.7583,95.4818,95.4818,95.4818,90.2424,79680208896,7377588224,408983552,87.2071,494512128,59996160,90.2424,79680208896,7377596416,68231413760,90.2424,79680208896,7377596416,68231413760,90.2424,79680208896,7377596416,7665782784,8371621888,5270680,4439152,3,239,3389,2.2200,9.7000,13.6300,6116,0.0000,0.0000,0.0000,0.0167,7.4296,0.0000,5.9157,86.6878,4294963200,100.0000,4294963200,95.5975,99.7583,95.5975,95.5975,95.5975,90.8586,79680208896,6911754240,408983552,87.2071,494512128,59996160,90.8589,79680208896,6911516672,68697329664,90.8587,79680208896,6911680512,68697407488,90.8588,79680208896,6911602688,7539650560,8371621888,25460800,27712528,2,215,5502,4.8200,16.9400,10.1500,10074,19.6082,0.0000,0.0858,0.0000,23.5011,0.0000,10.1151,46.5934,4294963200,100.0000,4294963200,95.5952,99.7583,95.5952,95.5952,95.5952,91.0079,79680208896,6798852096,408983552,87.2071,494512128,59996160,91.0079,79680208896,6798872576,68810166272,91.0079,79680208896,6798843904,68810186752,91.0079,79680208896,6798823424,7351263232,8371621888,1,0,0,0,1,0,0,0,1,0,0,0
1527322042,147624,102224,5,205,893,0.1000,4.1700,1.1200,2820,95.3442,0.0000,1.0050,0.0000,0.2513,0.0000,1.5413,1.8425,4294963200,100.0000,4294963200,95.4818,99.7583,95.4818,95.4818,95.4818,90.2424,79680208896,7377596416,408983552,87.2071,494512128,59996160,90.2424,79680208896,7377596416,68231405568,90.2424,79680208896,7377604608,68231405568,90.2424,79680208896,7377604608,7665790976,8371621888,5279928,4442640,3,240,3311,2.1300,9.6500,13.4200,5973,0.0000,0.0000,0.0000,0.0167,7.3309,0.0000,5.8333,86.8189,4294963200,100.0000,4294963200,95.5975,99.7583,95.5975,95.5975,95.5975,90.8580,79680208896,6912151552,408983552,87.2071,494512128,59996160,90.8584,79680208896,6911909888,68696932352,90.8581,79680208896,6912077824,68697018368,90.8582,79680208896,6911991808,7539470336,8371621888,25492088,27745280,3,214,5305,4.4400,16.8500,10.0300,10081,19.5772,0.0000,0.0688,0.0172,23.5052,0.0000,9.9880,46.9830,4294963200,100.0000,4294963200,95.5952,99.7583,95.5952,95.5952,95.5952,91.0078,79680208896,6798921728,408983552,87.2071,494512128,59996160,91.0078,79680208896,6798942208,68810104832,91.0078,79680208896,6798905344,68810117120,91.0078,79680208896,6798893056,7351193600,8371621888,1,0,0,0,1,0,0,0,1,0,0,0
1527322047,187648,83504,2,205,803,0.0900,4.1400,1.1000,2137,95.5589,0.0000,1.0050,0.0168,0.2513,0.0000,1.5243,1.8425,4294963200,100.0000,4294963200,95.4818,99.7583,95.4818,95.4818,95.4818,90.2424,79680208896,7377604608,408983552,87.2071,494512128,59996160,90.2424,79680208896,7377616896,68231393280,90.2424,79680208896,7377616896,68231393280,90.2424,79680208896,7377616896,7665815552,8371621888,5242504,4430544,4,236,3384,2.0400,9.6000,13.2100,5737,0.0000,0.0000,0.0000,0.0167,7.4309,0.0000,5.7647,86.7689,4294963200,100.0000,4294963200,95.5975,99.7583,95.5975,95.5975,95.5975,90.8575,79680208896,6912544768,408983552,87.2071,494512128,59996160,90.8578,79680208896,6912307200,68696543232,90.8576,79680208896,6912466944,68696616960,90.8577,79680208896,6912393216,7539396608,8371621888,25414288,27572792,5,214,5465,3.9800,16.7700,9.8600,9988,19.5802,0.0000,0.0344,0.0172,23.6589,0.0000,9.7817,46.8981,4294963200,100.0000,4294963200,95.5952,99.7583,95.5952,95.5952,95.5952,91.0077,79680208896,6798970880,408983552,87.2071,494512128,59996160,91.0077,79680208896,6798999552,68810047488,91.0077,79680208896,6798962688,68810055680,91.0077,79680208896,6798954496,7350976512,8371621888,1,0,0,0,1,0,0,0,1,0,0,0
1527322052,137296,74280,2,205,909,0.1600,4.1200,1.1000,2585,95.6427,0.0000,0.8382,0.0168,0.2347,0.0000,1.5083,1.7770,4294963200,100.0000,4294963200,95.4818,99.7583,95.4818,95.4818,95.4818,90.2424,79680208896,7377625088,408983552,87.2071,494512128,59996160,90.2424,79680208896,7377625088,68231376896,90.2424,79680208896,7377625088,68231385088,90.2424,79680208896,7377625088,7665709056,8371621888,5318248,4460808,4,236,3295,1.9500,9.5600,13.0100,6076,0.0000,0.0000,0.0000,0.0167,7.3476,0.0000,5.7490,86.8189,4294963200,100.0000,4294963200,95.5975,99.7583,95.5975,95.5975,95.5975,90.8570,79680208896,6912950272,408983552,87.2071,494512128,59996160,90.8573,79680208896,6912708608,68696150016,90.8571,79680208896,6912860160,68696223744,90.8572,79680208896,6912786432,7539277824,8371621888,25479712,27594840,3,214,5540,3.7400,16.6800,9.7200,10246,19.7488,0.0000,0.0344,0.0172,23.5689,0.0000,9.9054,46.9051,4294963200,100.0000,4294963200,95.5952,99.7583,95.5952,95.5952,95.5952,91.0076,79680208896,6799044608,408983552,87.2071,494512128,59996160,91.0076,79680208896,6799065088,68809977856,91.0076,79680208896,6799032320,68809998336,91.0077,79680208896,6799011840,7350947840,8371621888,1,0,0,0,1,0,0,0,1,0,0,0
1527322057,187032,114232,2,205,813,0.1500,4.1000,1.0800,2308,95.4576,0.0000,1.0059,0.0168,0.2347,0.0000,1.4923,1.8273,4294963200,100.0000,4294963200,95.4818,99.7583,95.4818,95.4818,95.4818,90.2424,79680208896,7377633280,408983552,87.2071,494512128,59996160,90.2424,79680208896,7377641472,68231368704,90.2424,79680208896,7377641472,68231368704,90.2424,79680208896,7377641472,7665844224,8371621888,5192104,4392832,3,236,3381,1.8800,9.5100,12.8100,5737,0.0000,0.0000,0.0000,0.0167,7.2321,0.0000,5.7148,87.0210,4294963200,100.0000,4294963200,95.5975,99.7583,95.5975,95.5975,95.5975,90.8565,79680208896,6913339392,408983552,87.2071,494512128,59996160,90.8568,79680208896,6913097728,68695748608,90.8566,79680208896,6913261568,68695830528,90.8567,79680208896,6913179648,7539290112,8371621888,25400568,27720888,2,215,5444,3.4400,16.6000,9.5500,9927,19.6766,0.0000,0.0688,0.0172,23.3310,0.0000,9.8710,46.8890,4294963200,100.0000,4294963200,95.5952,99.7583,95.5952,95.5952,95.5952,91.0075,79680208896,6799106048,408983552,87.2071,494512128,59996160,91.0075,79680208896,6799126528,68809916416,91.0076,79680208896,6799093760,68809928704,91.0076,79680208896,6799081472,7350800384,8371621888,1,0,0,0,1,0,0,0,1,0,0,0
1527322062,150088,74224,2,205,879,0.3000,4.0800,1.1000,2603,95.5231,0.0000,0.9388,0.0168,0.2347,0.0000,1.4750,1.8441,4294963200,100.0000,4294963200,95.4818,99.7583,95.4818,95.4818,95.4818,90.2424,79680208896,7377641472,408983552,87.2071,494512128,59996160,90.2424,79680208896,7377641472,68231360512,90.2424,79680208896,7377649664,68231360512,90.2424,79680208896,7377649664,7665852416,8371621888,5332736,4432352,3,236,3274,1.8100,9.4600,12.6100,6014,0.0000,0.0000,0.0000,0.0167,7.2476,0.0000,5.7647,86.9210,4294963200,100.0000,4294963200,95.5975,99.7583,95.5975,95.5975,95.5975,90.8559,79680208896,6913728512,408983552,87.2071,494512128,59996160,90.8563,79680208896,6913490944,68695359488,90.8560,79680208896,6913650688,68695433216,90.8562,79680208896,6913576960,7538782208,8371621888,25471448,27645328,3,215,5602,3.4800,16.5100,9.4600,10025,19.3034,0.0000,0.0687,0.0172,23.2750,0.0000,9.8659,47.3639,4294963200,100.0000,4294963200,95.5952,99.7583,95.5952,95.5952,95.5952,91.0075,79680208896,6799163392,408983552,87.2071,494512128,59996160,91.0074,79680208896,6799196160,68809854976,91.0075,79680208896,6799155200,68809867264,91.0075,79680208896,6799142912,7350788096,8371621888,1,0,0,0,1,0,0,0,1,0,0,0
